,name,type,extension,path,date
1335,059210,ohlcv,parquet,/ohlcv/059210.parquet,20251124
1336,484810,ohlcv,parquet,/ohlcv/484810.parquet,20251124
1337,203400,ohlcv,parquet,/ohlcv/203400.parquet,20251124
1338,080220,ohlcv,parquet,/ohlcv/080220.parquet,20251124
1339,336370,ohlcv,parquet,/ohlcv/336370.parquet,20251124
1340,248070,ohlcv,parquet,/ohlcv/248070.parquet,20251124
1341,047400,ohlcv,parquet,/ohlcv/047400.parquet,20251124
1342,013030,ohlcv,parquet,/ohlcv/013030.parquet,20251124
1343,001430,ohlcv,parquet,/ohlcv/001430.parquet,20251124
1344,079960,ohlcv,parquet,/ohlcv/079960.parquet,20251124
1345,007460,ohlcv,parquet,/ohlcv/007460.parquet,20251124
1346,089860,ohlcv,parquet,/ohlcv/089860.parquet,20251124
1347,091120,ohlcv,parquet,/ohlcv/091120.parquet,20251124
1348,099750,ohlcv,parquet,/ohlcv/099750.parquet,20251124
1349,317770,ohlcv,parquet,/ohlcv/317770.parquet,20251124
1350,371950,ohlcv,parquet,/ohlcv/371950.parquet,20251124
1351,001790,ohlcv,parquet,/ohlcv/001790.parquet,20251124
1352,030610,ohlcv,parquet,/ohlcv/030610.parquet,20251124
1353,056090,ohlcv,parquet,/ohlcv/056090.parquet,20251124
1354,044480,ohlcv,parquet,/ohlcv/044480.parquet,20251124
1355,404990,ohlcv,parquet,/ohlcv/404990.parquet,20251124
1356,016610,ohlcv,parquet,/ohlcv/016610.parquet,20251124
1357,004800,ohlcv,parquet,/ohlcv/004800.parquet,20251124
1358,034810,ohlcv,parquet,/ohlcv/034810.parquet,20251124
1359,067080,ohlcv,parquet,/ohlcv/067080.parquet,20251124
1360,330860,ohlcv,parquet,/ohlcv/330860.parquet,20251124
1361,069080,ohlcv,parquet,/ohlcv/069080.parquet,20251124
1362,016360,ohlcv,parquet,/ohlcv/016360.parquet,20251124
1363,270520,ohlcv,parquet,/ohlcv/270520.parquet,20251124
1364,097230,ohlcv,parquet,/ohlcv/097230.parquet,20251124
1365,036190,ohlcv,parquet,/ohlcv/036190.parquet,20251124
1366,017670,ohlcv,parquet,/ohlcv/017670.parquet,20251124
1367,084650,ohlcv,parquet,/ohlcv/084650.parquet,20251124
1368,243840,ohlcv,parquet,/ohlcv/243840.parquet,20251124
1369,225530,ohlcv,parquet,/ohlcv/225530.parquet,20251124
1370,297090,ohlcv,parquet,/ohlcv/297090.parquet,20251124
1371,092300,ohlcv,parquet,/ohlcv/092300.parquet,20251124
1372,004490,ohlcv,parquet,/ohlcv/004490.parquet,20251124
1373,272110,ohlcv,parquet,/ohlcv/272110.parquet,20251124
1374,100790,ohlcv,parquet,/ohlcv/100790.parquet,20251124
1375,226400,ohlcv,parquet,/ohlcv/226400.parquet,20251124
1376,003030,ohlcv,parquet,/ohlcv/003030.parquet,20251124
1377,025860,ohlcv,parquet,/ohlcv/025860.parquet,20251124
1378,361610,ohlcv,parquet,/ohlcv/361610.parquet,20251124
1379,042000,ohlcv,parquet,/ohlcv/042000.parquet,20251124
1380,226590,ohlcv,parquet,/ohlcv/226590.parquet,20251124
1381,203650,ohlcv,parquet,/ohlcv/203650.parquet,20251124
1382,017550,ohlcv,parquet,/ohlcv/017550.parquet,20251124
1383,012330,ohlcv,parquet,/ohlcv/012330.parquet,20251124
1384,336260,ohlcv,parquet,/ohlcv/336260.parquet,20251124
1385,282330,ohlcv,parquet,/ohlcv/282330.parquet,20251124
1386,044990,ohlcv,parquet,/ohlcv/044990.parquet,20251124
1387,078150,ohlcv,parquet,/ohlcv/078150.parquet,20251124
1388,053080,ohlcv,parquet,/ohlcv/053080.parquet,20251124
1389,064760,ohlcv,parquet,/ohlcv/064760.parquet,20251124
1390,002150,ohlcv,parquet,/ohlcv/002150.parquet,20251124
1391,388610,ohlcv,parquet,/ohlcv/388610.parquet,20251124
1392,003480,ohlcv,parquet,/ohlcv/003480.parquet,20251124
1393,363280,ohlcv,parquet,/ohlcv/363280.parquet,20251124
1394,071970,ohlcv,parquet,/ohlcv/071970.parquet,20251124
1395,452450,ohlcv,parquet,/ohlcv/452450.parquet,20251124
1396,039560,ohlcv,parquet,/ohlcv/039560.parquet,20251124
1397,007340,ohlcv,parquet,/ohlcv/007340.parquet,20251124
1398,089470,ohlcv,parquet,/ohlcv/089470.parquet,20251124
1399,200880,ohlcv,parquet,/ohlcv/200880.parquet,20251124
1400,408920,ohlcv,parquet,/ohlcv/408920.parquet,20251124
1401,003490,ohlcv,parquet,/ohlcv/003490.parquet,20251124
1402,049950,ohlcv,parquet,/ohlcv/049950.parquet,20251124
1403,049720,ohlcv,parquet,/ohlcv/049720.parquet,20251124
1404,085660,ohlcv,parquet,/ohlcv/085660.parquet,20251124
1405,445680,ohlcv,parquet,/ohlcv/445680.parquet,20251124
1406,353810,ohlcv,parquet,/ohlcv/353810.parquet,20251124
1407,206640,ohlcv,parquet,/ohlcv/206640.parquet,20251124
1408,443670,ohlcv,parquet,/ohlcv/443670.parquet,20251124
1409,039840,ohlcv,parquet,/ohlcv/039840.parquet,20251124
1410,192400,ohlcv,parquet,/ohlcv/192400.parquet,20251124
1411,007210,ohlcv,parquet,/ohlcv/007210.parquet,20251124
1412,264900,ohlcv,parquet,/ohlcv/264900.parquet,20251124
1413,058820,ohlcv,parquet,/ohlcv/058820.parquet,20251124
1414,001530,ohlcv,parquet,/ohlcv/001530.parquet,20251124
1415,060590,ohlcv,parquet,/ohlcv/060590.parquet,20251124
1416,267270,ohlcv,parquet,/ohlcv/267270.parquet,20251124
1417,317240,ohlcv,parquet,/ohlcv/317240.parquet,20251124
1418,068930,ohlcv,parquet,/ohlcv/068930.parquet,20251124
1419,090350,ohlcv,parquet,/ohlcv/090350.parquet,20251124
1420,241560,ohlcv,parquet,/ohlcv/241560.parquet,20251124
1421,425040,ohlcv,parquet,/ohlcv/425040.parquet,20251124
1422,270660,ohlcv,parquet,/ohlcv/270660.parquet,20251124
1423,033100,ohlcv,parquet,/ohlcv/033100.parquet,20251124
1424,191410,ohlcv,parquet,/ohlcv/191410.parquet,20251124
1425,226340,ohlcv,parquet,/ohlcv/226340.parquet,20251124
1426,000970,ohlcv,parquet,/ohlcv/000970.parquet,20251124
1427,108670,ohlcv,parquet,/ohlcv/108670.parquet,20251124
1428,008040,ohlcv,parquet,/ohlcv/008040.parquet,20251124
1429,004090,ohlcv,parquet,/ohlcv/004090.parquet,20251124
1430,043610,ohlcv,parquet,/ohlcv/043610.parquet,20251124
1431,217190,ohlcv,parquet,/ohlcv/217190.parquet,20251124
1432,079810,ohlcv,parquet,/ohlcv/079810.parquet,20251124
1433,028100,ohlcv,parquet,/ohlcv/028100.parquet,20251124
1434,285490,ohlcv,parquet,/ohlcv/285490.parquet,20251124
1435,032640,ohlcv,parquet,/ohlcv/032640.parquet,20251124
1436,003960,ohlcv,parquet,/ohlcv/003960.parquet,20251124
1437,009270,ohlcv,parquet,/ohlcv/009270.parquet,20251124
1438,036530,ohlcv,parquet,/ohlcv/036530.parquet,20251124
1439,047810,ohlcv,parquet,/ohlcv/047810.parquet,20251124
1440,073560,ohlcv,parquet,/ohlcv/073560.parquet,20251124
1441,020000,ohlcv,parquet,/ohlcv/020000.parquet,20251124
1442,389650,ohlcv,parquet,/ohlcv/389650.parquet,20251124
1443,104830,ohlcv,parquet,/ohlcv/104830.parquet,20251124
1444,149950,ohlcv,parquet,/ohlcv/149950.parquet,20251124
1445,000400,ohlcv,parquet,/ohlcv/000400.parquet,20251124
1446,041960,ohlcv,parquet,/ohlcv/041960.parquet,20251124
1447,452300,ohlcv,parquet,/ohlcv/452300.parquet,20251124
1448,294870,ohlcv,parquet,/ohlcv/294870.parquet,20251124
1449,001940,ohlcv,parquet,/ohlcv/001940.parquet,20251124
1450,187660,ohlcv,parquet,/ohlcv/187660.parquet,20251124
1451,052420,ohlcv,parquet,/ohlcv/052420.parquet,20251124
1452,397030,ohlcv,parquet,/ohlcv/397030.parquet,20251124
1453,358570,ohlcv,parquet,/ohlcv/358570.parquet,20251124
1454,382150,ohlcv,parquet,/ohlcv/382150.parquet,20251124
1455,448710,ohlcv,parquet,/ohlcv/448710.parquet,20251124
1456,003540,ohlcv,parquet,/ohlcv/003540.parquet,20251124
1457,356680,ohlcv,parquet,/ohlcv/356680.parquet,20251124
1458,323990,ohlcv,parquet,/ohlcv/323990.parquet,20251124
1459,052690,ohlcv,parquet,/ohlcv/052690.parquet,20251124
1460,115500,ohlcv,parquet,/ohlcv/115500.parquet,20251124
1461,008970,ohlcv,parquet,/ohlcv/008970.parquet,20251124
1462,217270,ohlcv,parquet,/ohlcv/217270.parquet,20251124
1463,016590,ohlcv,parquet,/ohlcv/016590.parquet,20251124
1464,016450,ohlcv,parquet,/ohlcv/016450.parquet,20251124
1465,089010,ohlcv,parquet,/ohlcv/089010.parquet,20251124
1466,225570,ohlcv,parquet,/ohlcv/225570.parquet,20251124
1467,323410,ohlcv,parquet,/ohlcv/323410.parquet,20251124
1468,000500,ohlcv,parquet,/ohlcv/000500.parquet,20251124
1469,007330,ohlcv,parquet,/ohlcv/007330.parquet,20251124
1470,108490,ohlcv,parquet,/ohlcv/108490.parquet,20251124
1471,006120,ohlcv,parquet,/ohlcv/006120.parquet,20251124
1472,194370,ohlcv,parquet,/ohlcv/194370.parquet,20251124
1473,136540,ohlcv,parquet,/ohlcv/136540.parquet,20251124
1474,402030,ohlcv,parquet,/ohlcv/402030.parquet,20251124
1475,148150,ohlcv,parquet,/ohlcv/148150.parquet,20251124
1476,084370,ohlcv,parquet,/ohlcv/084370.parquet,20251124
1477,084670,ohlcv,parquet,/ohlcv/084670.parquet,20251124
1478,031430,ohlcv,parquet,/ohlcv/031430.parquet,20251124
1479,092790,ohlcv,parquet,/ohlcv/092790.parquet,20251124
1480,036570,ohlcv,parquet,/ohlcv/036570.parquet,20251124
1481,214390,ohlcv,parquet,/ohlcv/214390.parquet,20251124
1482,029530,ohlcv,parquet,/ohlcv/029530.parquet,20251124
1483,000390,ohlcv,parquet,/ohlcv/000390.parquet,20251124
1484,024880,ohlcv,parquet,/ohlcv/024880.parquet,20251124
1485,007810,ohlcv,parquet,/ohlcv/007810.parquet,20251124
1486,131370,ohlcv,parquet,/ohlcv/131370.parquet,20251124
1487,054050,ohlcv,parquet,/ohlcv/054050.parquet,20251124
1488,039980,ohlcv,parquet,/ohlcv/039980.parquet,20251124
1489,246710,ohlcv,parquet,/ohlcv/246710.parquet,20251124
1490,298830,ohlcv,parquet,/ohlcv/298830.parquet,20251124
1491,078000,ohlcv,parquet,/ohlcv/078000.parquet,20251124
1492,064400,ohlcv,parquet,/ohlcv/064400.parquet,20251124
1493,042700,ohlcv,parquet,/ohlcv/042700.parquet,20251124
1494,085910,ohlcv,parquet,/ohlcv/085910.parquet,20251124
1495,063080,ohlcv,parquet,/ohlcv/063080.parquet,20251124
1496,003300,ohlcv,parquet,/ohlcv/003300.parquet,20251124
1497,000270,ohlcv,parquet,/ohlcv/000270.parquet,20251124
1498,004150,ohlcv,parquet,/ohlcv/004150.parquet,20251124
1499,004980,ohlcv,parquet,/ohlcv/004980.parquet,20251124
1500,047920,ohlcv,parquet,/ohlcv/047920.parquet,20251124
1501,003120,ohlcv,parquet,/ohlcv/003120.parquet,20251124
1502,460930,ohlcv,parquet,/ohlcv/460930.parquet,20251124
1503,061970,ohlcv,parquet,/ohlcv/061970.parquet,20251124
1504,456160,ohlcv,parquet,/ohlcv/456160.parquet,20251124
1505,078070,ohlcv,parquet,/ohlcv/078070.parquet,20251124
1506,462860,ohlcv,parquet,/ohlcv/462860.parquet,20251124
1507,002100,ohlcv,parquet,/ohlcv/002100.parquet,20251124
1508,031330,ohlcv,parquet,/ohlcv/031330.parquet,20251124
1509,010660,ohlcv,parquet,/ohlcv/010660.parquet,20251124
1510,114810,ohlcv,parquet,/ohlcv/114810.parquet,20251124
1511,124500,ohlcv,parquet,/ohlcv/124500.parquet,20251124
1512,417180,ohlcv,parquet,/ohlcv/417180.parquet,20251124
1513,011330,ohlcv,parquet,/ohlcv/011330.parquet,20251124
1514,126720,ohlcv,parquet,/ohlcv/126720.parquet,20251124
1515,267290,ohlcv,parquet,/ohlcv/267290.parquet,20251124
1516,010580,ohlcv,parquet,/ohlcv/010580.parquet,20251124
1517,004250,ohlcv,parquet,/ohlcv/004250.parquet,20251124
1518,439580,ohlcv,parquet,/ohlcv/439580.parquet,20251124
1519,182360,ohlcv,parquet,/ohlcv/182360.parquet,20251124
1520,125490,ohlcv,parquet,/ohlcv/125490.parquet,20251124
1521,004020,ohlcv,parquet,/ohlcv/004020.parquet,20251124
1522,123860,ohlcv,parquet,/ohlcv/123860.parquet,20251124
1523,086280,ohlcv,parquet,/ohlcv/086280.parquet,20251124
1524,268280,ohlcv,parquet,/ohlcv/268280.parquet,20251124
1525,393890,ohlcv,parquet,/ohlcv/393890.parquet,20251124
1526,109740,ohlcv,parquet,/ohlcv/109740.parquet,20251124
1527,034950,ohlcv,parquet,/ohlcv/034950.parquet,20251124
1528,028050,ohlcv,parquet,/ohlcv/028050.parquet,20251124
1529,083500,ohlcv,parquet,/ohlcv/083500.parquet,20251124
1530,001520,ohlcv,parquet,/ohlcv/001520.parquet,20251124
1531,105630,ohlcv,parquet,/ohlcv/105630.parquet,20251124
1532,005180,ohlcv,parquet,/ohlcv/005180.parquet,20251124
1533,291810,ohlcv,parquet,/ohlcv/291810.parquet,20251124
1534,900140,ohlcv,parquet,/ohlcv/900140.parquet,20251124
1535,003620,ohlcv,parquet,/ohlcv/003620.parquet,20251124
1536,005070,ohlcv,parquet,/ohlcv/005070.parquet,20251124
1537,278280,ohlcv,parquet,/ohlcv/278280.parquet,20251124
1538,439260,ohlcv,parquet,/ohlcv/439260.parquet,20251124
1539,058470,ohlcv,parquet,/ohlcv/058470.parquet,20251124
1540,017940,ohlcv,parquet,/ohlcv/017940.parquet,20251124
1541,102460,ohlcv,parquet,/ohlcv/102460.parquet,20251124
1542,20250919,logs,log,/logs/20250919.log,20250919
1543,20251124,logs,log,/logs/20251124.log,20251124
1544,tickers,tickers,csv,/tickers/tickers.csv,20251124
1545,tickers,tickers,parquet,/tickers/tickers.parquet,20251124
1546,market,tickers,parquet,/tickers/20251104/market.parquet,20251104
1547,market,tickers,parquet,/tickers/20251020/market.parquet,20251020
1548,market,tickers,parquet,/tickers/20251118/market.parquet,20251118
1549,market,tickers,parquet,/tickers/20251013/market.parquet,20251013
1550,corporations,tickers,parquet,/tickers/20250925/corporations.parquet,20250925
1551,market,tickers,parquet,/tickers/20250925/market.parquet,20250925
1552,sectors,tickers,parquet,/tickers/20250925/sectors.parquet,20250925
1553,market,tickers,parquet,/tickers/20251107/market.parquet,20251107
1554,market,tickers,parquet,/tickers/20251023/market.parquet,20251023
1555,market,tickers,parquet,/tickers/20250926/market.parquet,20250926
1556,market,tickers,parquet,/tickers/20251015/market.parquet,20251015
1557,sectors,tickers,parquet,/tickers/20251015/sectors.parquet,20251015
1558,market,tickers,parquet,/tickers/20251124/market.parquet,20251124
1559,market,tickers,parquet,/tickers/20251110/market.parquet,20251110
1560,market,tickers,parquet,/tickers/20251106/market.parquet,20251106
1561,market,tickers,parquet,/tickers/20251027/market.parquet,20251027
1562,market,tickers,parquet,/tickers/20251014/market.parquet,20251014
1563,market,tickers,parquet,/tickers/20251113/market.parquet,20251113
1564,market,tickers,parquet,/tickers/20251103/market.parquet,20251103
1565,market,tickers,parquet,/tickers/20251002/market.parquet,20251002
1566,market,tickers,parquet,/tickers/20251010/market.parquet,20251010
1567,market,tickers,parquet,/tickers/20251120/market.parquet,20251120
1568,market,tickers,parquet,/tickers/20251119/market.parquet,20251119
1569,market,tickers,parquet,/tickers/20251016/market.parquet,20251016
1570,market,tickers,parquet,/tickers/20250930/market.parquet,20250930
1571,sectors,tickers,parquet,/tickers/20250930/sectors.parquet,20250930
1572,corporations,tickers,parquet,/tickers/20250917/corporations.parquet,20250917
1573,market,tickers,parquet,/tickers/20250917/market.parquet,20250917
1574,market,tickers,parquet,/tickers/20251029/market.parquet,20251029
1575,market,tickers,parquet,/tickers/20251017/market.parquet,20251017
1576,corporations,tickers,parquet,/tickers/20250924/corporations.parquet,20250924
1577,market,tickers,parquet,/tickers/20250924/market.parquet,20250924
1578,sectors,tickers,parquet,/tickers/20250924/sectors.parquet,20250924
1579,corporations,tickers,parquet,/tickers/20250918/corporations.parquet,20250918
1580,market,tickers,parquet,/tickers/20250918/market.parquet,20250918
1581,sectors,tickers,parquet,/tickers/20250918/sectors.parquet,20250918
1582,corporations,tickers,parquet,/tickers/20250916/corporations.parquet,20250916
1583,market,tickers,parquet,/tickers/20250916/market.parquet,20250916
1584,sectors,tickers,parquet,/tickers/20250916/sectors.parquet,20250916
1585,market,tickers,parquet,/tickers/20251121/market.parquet,20251121
1586,market,tickers,parquet,/tickers/20251114/market.parquet,20251114
1587,corporations,tickers,parquet,/tickers/20250919/corporations.parquet,20250919
1588,market,tickers,parquet,/tickers/20250919/market.parquet,20250919
1589,sectors,tickers,parquet,/tickers/20250919/sectors.parquet,20250919
1590,market,tickers,parquet,/tickers/20251105/market.parquet,20251105
1591,market,tickers,parquet,/tickers/20251111/market.parquet,20251111
1592,corporations,tickers,parquet,/tickers/20250923/corporations.parquet,20250923
1593,market,tickers,parquet,/tickers/20250923/market.parquet,20250923
1594,market,tickers,parquet,/tickers/20251031/market.parquet,20251031
1595,market,tickers,parquet,/tickers/20251001/market.parquet,20251001
1596,market,tickers,parquet,/tickers/20251112/market.parquet,20251112
1597,market,tickers,parquet,/tickers/20251024/market.parquet,20251024
1598,market,tickers,parquet,/tickers/20251028/market.parquet,20251028
1599,corporations,tickers,parquet,/tickers/20250922/corporations.parquet,20250922
1600,market,tickers,parquet,/tickers/20250922/market.parquet,20250922
1601,market,tickers,parquet,/tickers/20251117/market.parquet,20251117
1602,market,tickers,parquet,/tickers/20251022/market.parquet,20251022
1603,market,tickers,parquet,/tickers/20250929/market.parquet,20250929
1604,market,tickers,parquet,/tickers/20251021/market.parquet,20251021
1605,market,tickers,parquet,/tickers/20251030/market.parquet,20251030
